time,open,high,low,close,volume
202403081142,346.77,346.95,346.68,346.79,745
202403081143,347.02,347.05,346.87,346.9,823
202403081144,347.02,347.1,346.94,347.05,875
202403081145,346.68,346.86,346.65,346.74,647
202403081146,346.72,346.78,346.61,346.72,631
202403081147,346.75,346.8,346.65,346.76,871
202403081148,346.95,346.96,346.91,346.92,633
202403081149,346.97,346.98,346.84,346.91,701
202403081150,346.92,346.98,346.88,346.94,977
202403081151,347.2,347.28,347.08,347.15,784
202403081152,347.03,347.12,346.99,347.09,665
202403081153,347.1,347.11,346.84,347.04,834
202403081154,347.0,347.02,346.96,347.0,1215
202403081155,346.91,346.93,346.74,346.87,954
202403081156,347.02,347.06,346.88,347.06,548
202403081157,347.19,347.3,347.17,347.22,695
202403081158,347.18,347.28,347.07,347.15,830
202403081159,347.35,347.41,347.22,347.29,643
202403081200,347.51,347.67,347.46,347.56,1202
202403081201,347.6,347.7,347.54,347.65,1010
202403081202,347.65,347.71,347.63,347.64,541
202403081203,347.53,347.63,347.39,347.52,955
202403081204,347.6,347.65,347.55,347.56,635
202403081205,347.39,347.41,347.32,347.38,909
202403081206,347.44,347.44,347.38,347.41,654
202403081207,347.5,347.56,347.46,347.47,675
202403081208,347.33,347.49,347.04,347.09,2986
202403081209,347.0,347.04,346.51,346.53,1801
202403081210,346.14,346.16,345.68,345.86,2119
202403081211,345.31,345.37,345.19,345.2,1695
202403081212,345.16,345.2,344.61,344.76,1650
202403081213,344.4,344.48,344.1,344.17,1677
202403081214,343.61,343.71,343.41,343.5,1405
202403081215,343.0,343.15,342.68,342.69,2388
202403081216,342.6,342.63,342.38,342.44,2190
202403081217,342.01,342.14,341.95,342.04,2345
202403081218,341.71,341.82,341.67,341.71,1318
202403081219,341.41,341.42,341.28,341.4,1942
202403081220,340.7,340.73,340.48,340.58,1790
202403081221,340.36,340.41,339.99,340.1,2214
202403081222,339.77,339.82,339.46,339.57,1725
202403081223,339.13,339.24,338.86,338.96,2508
202403081224,338.34,338.52,338.04,338.27,2500
202403081225,337.65,337.9,337.2,337.38,2127
202403081226,337.25,337.3,337.2,337.29,509
202403081227,337.3,337.39,337.15,337.22,703
202403081228,337.36,337.42,337.23,337.31,569
202403081229,337.43,337.49,337.41,337.47,897
202403081230,337.48,337.63,337.41,337.52,837
202403081231,337.69,337.81,337.62,337.7,725
202403081232,337.71,337.88,337.64,337.75,732
202403081233,337.71,337.79,337.58,337.76,701
202403081234,337.68,337.83,337.66,337.82,636
202403081235,337.97,338.0,337.94,337.98,416
202403081236,337.86,338.03,337.75,337.81,720
202403081237,338.11,338.16,337.97,338.08,651
202403081238,338.16,338.31,338.13,338.23,594
202403081239,338.21,338.25,338.15,338.2,683
202403081240,338.31,338.32,338.25,338.29,830
202403081241,338.47,338.55,338.29,338.37,1417
202403081242,338.47,338.53,338.37,338.45,711
202403081243,338.4,338.42,338.36,338.37,1017
202403081244,338.49,338.56,338.4,338.5,954
202403081245,338.25,338.27,338.18,338.26,982
202403081246,338.33,338.34,338.25,338.3,747
202403081247,338.3,338.46,338.27,338.31,811
202403081248,338.25,338.3,338.17,338.26,474
202403081249,338.25,338.38,338.15,338.21,506
202403081250,338.19,338.2,338.13,338.18,616
202403081251,338.21,338.27,338.12,338.19,730
202403081252,337.75,337.82,337.67,337.78,833
202403081253,337.7,337.84,337.58,337.63,1359
202403081254,337.18,337.23,337.01,337.03,1872
202403081255,336.67,336.82,336.67,336.73,1695
202403081256,336.2,336.34,335.98,336.01,2112
202403081257,335.73,335.83,335.34,335.34,2213
202403081258,334.88,335.11,334.7,334.75,1463
202403081259,334.49,334.65,334.43,334.49,2300
202403081300,334.17,334.45,334.03,334.07,2199
202403081301,333.47,333.63,333.16,333.31,1376
202403081302,332.96,333.03,332.56,332.57,902
202403081303,332.44,332.5,332.26,332.37,2032
202403081304,332.03,332.05,331.63,331.75,2003
202403081305,331.45,331.6,330.89,331.17,2187
202403081306,330.75,331.03,330.42,330.5,1197
202403081307,330.45,330.55,330.4,330.45,669
202403081308,330.45,330.61,330.29,330.46,809
202403081309,330.45,330.56,330.42,330.47,715
202403081310,330.59,330.62,330.46,330.62,940
202403081311,330.94,331.06,330.84,330.91,847
202403081312,330.75,330.83,330.75,330.77,517
202403081313,330.5,330.61,330.33,330.57,1072
202403081314,330.36,330.43,330.16,330.28,739
202403081315,330.48,330.58,330.4,330.45,372
202403081316,330.47,330.47,330.38,330.42,977
202403081317,330.63,330.7,330.48,330.56,946
202403081318,330.61,330.63,330.5,330.6,608
202403081319,330.57,330.69,330.56,330.56,1000
202403081320,330.71,330.77,330.69,330.72,1064
202403081321,330.76,330.83,330.63,330.82,763
202403081322,330.91,330.99,330.84,330.88,521
202403081323,330.84,330.87,330.77,330.79,889
202403081324,330.78,330.83,330.72,330.78,808
202403081325,330.65,330.81,330.53,330.73,876
202403081326,330.46,330.54,330.33,330.54,762
202403081327,330.75,330.79,330.62,330.73,987
202403081328,330.72,330.79,330.67,330.68,870
202403081329,330.68,330.7,330.61,330.66,1121
202403081330,330.78,330.86,330.72,330.82,563
202403081331,330.89,331.04,330.87,330.97,757
202403081332,331.06,331.13,330.97,331.03,822
202403081333,330.84,330.95,330.7,330.84,943
202403081334,330.69,330.76,330.61,330.67,956
202403081335,330.72,330.77,330.56,330.72,867
202403081336,330.09,330.18,329.8,330.01,2039
202403081337,329.63,329.93,329.32,329.42,2101
202403081338,329.06,329.07,328.85,328.98,2900
202403081339,328.46,328.83,328.25,328.29,1714
202403081340,328.26,328.4,327.8,328.05,1305
202403081341,327.43,327.55,326.99,327.15,2734
202403081342,326.62,326.72,326.32,326.4,1710
202403081343,325.86,326.02,325.74,325.89,1649
202403081344,325.39,325.44,325.16,325.22,1558
202403081345,324.65,324.95,324.4,324.41,1536
202403081346,323.88,323.99,323.44,323.56,1673
202403081347,323.14,323.34,322.96,322.99,2668
202403081348,322.4,322.64,322.18,322.34,1954
202403081349,321.99,322.21,321.73,321.87,1803
202403081350,321.27,321.48,320.97,321.0,2426
202403081351,320.54,320.59,320.23,320.25,2957
202403081352,319.96,319.96,319.8,319.84,1785
202403081353,319.35,319.59,319.17,319.17,1449
202403081354,319.01,319.08,318.87,318.92,2283
202403081355,318.56,318.79,318.48,318.63,922
202403081356,318.53,318.58,318.48,318.53,827
202403081357,318.41,318.48,318.31,318.46,885
202403081358,318.92,318.98,318.85,318.85,412
202403081359,318.72,318.78,318.6,318.65,766
202403081400,318.43,318.5,318.36,318.5,651
202403081401,318.4,318.42,318.36,318.38,919
202403081402,318.34,318.39,318.29,318.36,770
202403081403,318.33,318.44,318.27,318.37,888
202403081404,318.45,318.46,318.38,318.44,987
202403081405,318.57,318.69,318.55,318.57,926
202403081406,318.63,318.69,318.56,318.62,1369
202403081407,318.56,318.6,318.52,318.56,1108
202403081408,318.44,318.59,318.38,318.46,458
202403081409,318.69,318.72,318.42,318.55,979
202403081410,318.51,318.53,318.39,318.45,764
202403081411,318.55,318.6,318.53,318.56,545
202403081412,318.53,318.65,318.47,318.62,860
202403081413,318.7,318.8,318.63,318.71,889
202403081414,318.88,318.92,318.74,318.85,884
202403081415,318.98,319.06,318.86,318.93,891
202403081416,318.82,318.95,318.67,318.92,610
202403081417,319.21,319.31,319.09,319.12,808
202403081418,319.36,319.43,319.24,319.39,725
202403081419,319.42,319.51,319.29,319.5,588
202403081420,319.62,319.65,319.56,319.62,755
202403081421,319.72,319.93,319.6,319.67,831
202403081422,319.67,319.69,319.63,319.65,694
202403081423,319.67,319.73,319.61,319.61,836
202403081424,319.83,319.93,319.74,319.85,787
202403081425,319.8,319.84,319.73,319.82,846
202403081426,319.8,319.93,319.62,319.85,764
202403081427,319.81,319.83,319.69,319.74,772
202403081428,319.68,319.8,319.67,319.69,859
202403081429,319.97,320.16,319.96,319.97,1347
202403081430,320.06,320.14,320.0,320.1,529
202403081431,320.05,320.2,319.95,320.04,802
202403081432,320.0,320.1,319.93,319.98,563
202403081433,320.14,320.32,320.11,320.23,1132
202403081434,320.3,320.31,320.19,320.28,701
202403081435,320.03,320.13,319.94,320.09,863
202403081436,319.91,319.95,319.79,319.9,864
202403081437,319.59,319.74,319.41,319.45,1868
202403081438,319.01,319.22,318.76,319.0,1471
202403081439,318.33,318.53,318.09,318.27,1681
202403081440,317.87,317.97,317.45,317.61,1884
202403081441,317.66,317.9,317.22,317.33,1479
202403081442,317.25,317.62,316.98,317.03,1339
202403081443,316.9,316.95,316.81,316.88,2110
202403081444,316.43,316.48,316.09,316.2,2332
202403081445,315.86,315.98,315.45,315.59,1282
202403081446,315.17,315.29,315.11,315.15,2549
202403081447,314.69,314.87,314.42,314.47,2034
202403081448,313.85,313.9,313.49,313.57,2351
202403081449,312.97,313.17,312.53,312.72,1972
202403081450,312.24,312.59,312.12,312.13,1796
202403081451,311.51,311.64,311.41,311.53,1685
202403081452,311.35,311.55,311.04,311.09,1772
202403081453,310.92,311.05,310.87,310.97,593
202403081454,310.75,310.77,310.6,310.74,666
202403081455,310.8,310.82,310.72,310.78,955
202403081456,310.82,310.86,310.71,310.83,638
202403081457,310.68,310.77,310.58,310.74,618
202403081458,310.73,310.8,310.67,310.78,920
202403081459,310.73,310.75,310.63,310.68,549
202403081500,310.76,310.78,310.54,310.72,1085
202403081501,310.65,310.71,310.59,310.67,1033
202403081502,310.74,310.79,310.59,310.72,834
202403081503,310.78,310.86,310.68,310.71,801
202403081504,310.75,310.86,310.61,310.74,622
202403081505,310.56,310.64,310.55,310.59,839
202403081506,310.38,310.45,310.34,310.41,655
202403081507,310.54,310.54,310.38,310.43,765
202403081508,310.44,310.45,310.32,310.45,607
202403081509,310.41,310.47,310.4,310.42,812
202403081510,310.55,310.59,310.51,310.56,914
202403081511,310.66,310.71,310.57,310.61,780
202403081512,310.7,310.76,310.6,310.65,836
202403081513,310.67,310.72,310.66,310.71,356
202403081514,310.67,310.69,310.56,310.68,556
202403081515,310.42,310.59,310.39,310.56,698
202403081516,310.76,310.77,310.69,310.72,1005
202403081517,310.68,310.86,310.64,310.72,950
202403081518,311.06,311.12,310.97,311.06,910
202403081519,310.82,310.89,310.76,310.8,756
202403081520,311.16,311.71,311.13,311.43,2387
202403081521,311.64,311.86,311.54,311.55,2279
202403081522,311.98,312.34,311.9,312.26,1695
202403081523,312.93,313.19,312.86,313.08,1677
202403081524,313.51,313.88,313.43,313.83,1955
202403081525,314.36,314.66,314.26,314.63,2508
202403081526,314.98,315.09,314.87,315.08,1695
202403081527,315.71,316.11,315.68,315.95,1926
202403081528,316.89,317.3,316.74,317.25,1079
202403081529,317.88,317.9,317.69,317.86,1802
202403081530,318.53,318.88,318.46,318.76,1720
202403081531,319.36,319.59,319.31,319.43,1334
202403081532,319.71,319.96,319.69,319.76,2152
202403081533,319.54,319.6,319.5,319.59,1012
202403081534,319.69,319.75,319.6,319.68,697
202403081535,319.76,319.93,319.68,319.74,1040
202403081536,319.68,319.94,319.68,319.76,876
202403081537,319.8,319.87,319.63,319.82,1000
202403081538,319.97,320.05,319.84,319.94,631
202403081539,319.9,320.14,319.87,319.98,638
202403081540,319.71,319.88,319.57,319.68,748
202403081541,319.73,319.82,319.66,319.68,806
202403081542,319.76,319.77,319.72,319.73,1075
202403081543,319.93,320.07,319.88,319.91,1124
202403081544,320.16,320.25,319.94,319.99,883
202403090845,320.15,320.2,319.98,320.05,1032
202403090846,320.11,320.27,320.01,320.16,919
202403090847,320.2,320.21,320.14,320.19,806
202403090848,320.01,320.12,319.99,320.06,794
202403090849,320.12,320.17,319.98,320.09,746
202403090850,320.05,320.2,319.96,320.03,996
202403090851,319.82,319.94,319.74,319.77,858
202403090852,319.91,320.0,319.86,319.94,704
202403090853,319.83,319.93,319.8,319.82,545
202403090854,319.67,319.82,319.62,319.65,722
202403090855,319.76,319.8,319.68,319.77,1081
202403090856,319.43,319.46,319.35,319.39,1138
202403090857,319.25,319.29,319.21,319.28,711
202403090858,319.0,319.15,318.99,319.04,890
202403090859,318.97,319.14,318.96,319.0,711
202403090900,318.63,318.63,318.55,318.55,2129
202403090901,317.87,318.23,317.5,317.53,2018
202403090902,317.13,317.13,316.92,316.92,2306
202403090903,316.48,316.94,316.36,316.43,2050
202403090904,316.23,316.37,316.09,316.13,2522
202403090905,315.7,315.97,315.25,315.44,1404
202403090906,314.9,314.99,314.44,314.53,2075
202403090907,314.18,314.22,313.82,314.02,2560
202403090908,313.57,313.65,313.4,313.44,1553
202403090909,313.38,313.45,313.27,313.29,1426
202403090910,312.71,312.87,312.6,312.67,2421
202403090911,312.26,312.55,312.11,312.15,2169
202403090912,311.72,312.05,311.52,311.62,2224
202403090913,311.21,311.32,310.9,311.06,1705
202403090914,310.97,311.1,310.46,310.68,1243
202403090915,310.23,310.43,309.91,310.11,2156
202403090916,309.55,309.66,309.38,309.41,1858
202403090917,309.25,309.26,309.07,309.17,584
202403090918,308.97,309.05,308.97,309.03,707
202403090919,308.82,308.88,308.78,308.88,662
202403090920,309.11,309.21,309.06,309.11,848
202403090921,309.02,309.22,309.01,309.1,949
202403090922,308.98,309.06,308.88,308.99,862
202403090923,309.11,309.21,308.98,309.05,515
202403090924,308.89,309.0,308.88,308.94,521
202403090925,308.84,308.92,308.71,308.91,905
202403090926,309.06,309.13,308.94,308.97,963
202403090927,308.71,308.79,308.54,308.76,792
202403090928,308.61,308.7,308.57,308.61,803
202403090929,308.82,308.88,308.8,308.82,531
202403090930,308.91,309.1,308.83,308.88,746
202403090931,308.8,308.83,308.79,308.79,1017
202403090932,308.75,308.79,308.7,308.7,737
202403090933,309.02,309.09,308.96,309.06,1157
202403090934,309.16,309.24,309.14,309.2,696
202403090935,309.33,309.35,309.31,309.31,886
202403090936,309.35,309.4,309.21,309.34,589
202403090937,309.39,309.55,309.32,309.41,652
202403090938,309.28,309.39,309.22,309.26,369
202403090939,309.27,309.42,309.19,309.3,538
202403090940,309.38,309.55,309.32,309.42,598
202403090941,309.31,309.33,309.27,309.28,1054
202403090942,309.17,309.25,309.1,309.17,768
202403090943,309.04,309.21,309.01,309.13,772
202403090944,309.19,309.28,309.12,309.14,837
202403090945,309.1,309.17,309.01,309.03,1158
202403090946,308.81,308.84,308.73,308.81,860
202403090947,308.67,308.76,308.62,308.64,429
202403090948,308.52,308.52,308.28,308.49,1048
202403090949,308.47,308.59,308.42,308.52,662
202403090950,308.66,308.79,308.54,308.57,892
202403090951,308.62,308.74,308.57,308.69,863
202403090952,308.68,308.69,308.41,308.65,835
202403090953,308.77,308.78,308.62,308.75,862
202403090954,308.87,308.9,308.74,308.82,312
202403090955,308.78,308.81,308.68,308.74,829
202403090956,308.92,308.97,308.88,308.94,1100
202403090957,308.66,308.75,308.53,308.68,848
202403090958,308.68,308.74,308.61,308.64,866
202403090959,308.03,308.03,307.65,307.66,2278
202403091000,307.27,307.43,306.95,307.08,1429
202403091001,306.73,307.03,306.53,306.57,1666
202403091002,306.39,306.81,305.98,306.08,3365
202403091003,305.47,305.47,305.35,305.36,2423
202403091004,304.72,304.8,304.31,304.39,1650
202403091005,303.94,304.23,303.85,304.0,1411
202403091006,303.42,303.89,303.23,303.34,1764
202403091007,303.15,303.25,302.77,302.86,1990
202403091008,302.36,302.37,302.19,302.27,2085
202403091009,301.79,301.93,301.67,301.71,1775
202403091010,301.27,301.4,301.08,301.08,1689
202403091011,300.63,300.73,300.58,300.67,1652
202403091012,299.99,300.18,299.49,299.57,2926
202403091013,299.0,299.19,298.95,299.13,2075
202403091014,298.8,298.86,298.39,298.47,1530
202403091015,298.37,298.38,298.03,298.09,1689
202403091016,297.69,297.88,297.47,297.62,1902
202403091017,297.59,297.61,297.51,297.53,651
202403091018,297.53,297.59,297.51,297.51,1015
202403091019,297.55,297.59,297.37,297.51,853
202403091020,297.65,297.69,297.6,297.62,638
202403091021,297.73,297.77,297.62,297.71,623
202403091022,297.7,297.77,297.59,297.62,857
202403091023,297.5,297.71,297.5,297.64,728
202403091024,297.74,297.76,297.59,297.68,864
202403091025,297.62,297.65,297.44,297.63,351
202403091026,297.57,297.63,297.5,297.57,962
202403091027,297.55,297.57,297.54,297.56,784
202403091028,297.55,297.61,297.44,297.54,589
202403091029,297.32,297.34,297.23,297.27,514
202403091030,297.51,297.56,297.44,297.54,602
202403091031,297.47,297.7,297.44,297.46,1121
202403091032,297.66,297.74,297.56,297.64,500
202403091033,297.89,298.1,297.85,297.88,930
202403091034,297.88,297.95,297.74,297.85,785
202403091035,297.83,297.95,297.76,297.85,862
202403091036,297.78,297.97,297.78,297.86,1196
202403091037,297.86,298.2,297.8,297.95,780
202403091038,298.07,298.15,298.01,298.12,710
202403091039,298.06,298.1,298.05,298.05,994
202403091040,297.92,298.14,297.87,297.99,686
202403091041,297.98,298.01,297.97,297.98,792
202403091042,297.88,298.15,297.87,298.0,916
202403091043,297.77,297.85,297.65,297.79,682
202403091044,297.88,297.94,297.86,297.91,1056
202403091045,297.48,297.73,297.4,297.57,1192
202403091046,297.05,297.27,296.93,297.12,2201
202403091047,296.57,296.8,296.37,296.48,1978
202403091048,296.03,296.12,295.63,295.71,2012
202403091049,295.31,295.62,295.0,295.17,1882
202403091050,294.44,294.53,294.28,294.33,1888
202403091051,294.19,294.29,294.0,294.05,1564
202403091052,293.53,293.58,293.22,293.43,2047
202403091053,293.2,293.4,292.95,293.07,1479
202403091054,292.8,292.89,292.51,292.56,1450
202403091055,292.24,292.33,292.04,292.07,2220
202403091056,291.72,291.96,291.52,291.54,2589
202403091057,290.89,291.06,290.74,290.82,1572
202403091058,290.48,290.67,290.21,290.24,1777
202403091059,290.12,290.12,290.04,290.06,3053
202403091100,290.13,290.22,290.12,290.18,644
202403091101,290.27,290.36,290.16,290.25,820
202403091102,289.99,290.01,289.91,289.99,732
202403091103,290.13,290.23,290.0,290.12,1024
202403091104,290.31,290.43,290.21,290.3,936
202403091105,290.25,290.29,290.13,290.16,666
202403091106,290.11,290.25,290.04,290.2,874
202403091107,290.11,290.18,290.09,290.12,1177
202403091108,290.34,290.35,290.26,290.33,1025
202403091109,290.2,290.35,290.11,290.2,1213
202403091110,290.11,290.26,290.04,290.21,667
202403091111,290.32,290.36,290.26,290.31,825
202403091112,290.19,290.27,290.16,290.25,764
202403091113,290.08,290.3,290.0,290.03,675
202403091114,290.09,290.18,290.0,290.06,917
202403091115,290.0,290.24,289.89,290.09,883
202403091116,290.16,290.2,290.08,290.14,487
202403091117,290.11,290.19,290.07,290.14,1015
202403091118,290.12,290.13,290.01,290.08,748
202403091119,290.0,290.07,289.98,290.04,481
202403091120,289.81,289.88,289.77,289.79,956
202403091121,289.53,289.73,289.5,289.6,716
202403091122,289.43,289.56,289.36,289.46,644
202403091123,289.6,289.71,289.57,289.62,275
202403091124,289.6,289.67,289.45,289.61,1032
202403091125,289.79,289.8,289.65,289.73,505
202403091126,289.8,289.97,289.71,289.84,801
202403091127,289.73,289.88,289.54,289.71,1074
202403091128,289.8,289.85,289.71,289.85,883
202403091129,289.93,289.98,289.87,289.87,796
202403091130,289.81,289.84,289.81,289.83,590
202403091131,289.9,289.97,289.88,289.95,871
202403091132,289.68,289.73,289.53,289.63,704
202403091133,289.72,289.74,289.53,289.62,807
202403091134,289.69,289.76,289.63,289.69,603
202403091135,289.6,289.61,289.53,289.59,1060
202403091136,289.41,289.56,289.25,289.44,860
202403091137,289.45,289.52,289.41,289.52,749
202403091138,289.79,289.87,289.6,289.68,624
202403091139,289.97,289.98,289.92,289.92,636
202403091140,289.53,289.62,289.38,289.39,1882
202403091141,289.05,289.3,288.73,288.79,2401
202403091142,288.33,288.43,288.22,288.23,1288
202403091143,287.85,287.93,287.55,287.7,2239
202403091144,287.11,287.12,286.73,286.82,2005
202403091145,286.27,286.35,286.19,286.22,2206
202403091146,285.68,285.75,285.51,285.53,565
202403091147,285.28,285.54,285.01,285.03,2792
202403091148,284.71,284.91,284.42,284.58,1958
202403091149,284.29,284.39,283.88,283.97,1676
202403091150,283.42,283.73,283.26,283.27,1259
202403091151,282.64,282.78,282.28,282.35,1055
202403091152,282.18,282.52,281.89,281.97,1953
202403091153,281.51,281.82,281.43,281.45,3057
202403091154,281.57,281.71,281.52,281.66,784
202403091155,281.8,281.89,281.63,281.65,923
202403091156,281.66,281.74,281.64,281.65,902
202403091157,281.73,281.84,281.63,281.7,814
202403091158,281.5,281.54,281.48,281.53,704
202403091159,281.33,281.52,281.31,281.39,506
202403091200,281.22,281.34,281.19,281.24,948
202403091201,281.13,281.2,281.07,281.15,643
202403091202,281.38,281.42,281.26,281.33,404
202403091203,281.55,281.64,281.5,281.54,809
202403091204,281.51,281.54,281.42,281.49,482
202403091205,281.52,281.57,281.39,281.41,623
202403091206,281.43,281.48,281.36,281.46,660
202403091207,281.62,281.71,281.57,281.58,1448
202403091208,281.76,281.83,281.73,281.74,1085
202403091209,282.07,282.13,281.9,282.0,897
202403091210,281.74,281.83,281.69,281.81,980
202403091211,281.91,281.99,281.88,281.88,498
202403091212,281.62,281.68,281.51,281.58,1021
202403091213,281.52,281.57,281.34,281.49,824
202403091214,281.4,281.58,281.28,281.42,876
202403091215,281.32,281.34,281.24,281.27,611
202403091216,281.2,281.34,281.12,281.16,620
202403091217,281.33,281.34,281.09,281.21,651
202403091218,281.23,281.26,281.14,281.2,638
202403091219,281.41,281.53,281.2,281.35,826
202403091220,281.37,281.43,281.22,281.3,593
202403091221,281.37,281.38,281.28,281.38,951
202403091222,281.48,281.6,281.42,281.58,494
202403091223,281.88,282.25,281.68,282.01,1592
202403091224,282.56,282.77,282.52,282.71,2151
202403091225,283.48,283.81,283.4,283.65,2446
202403091226,284.23,284.34,284.21,284.31,2060
202403091227,284.44,284.61,284.32,284.51,2717
202403091228,285.0,285.3,284.97,285.21,2495
202403091229,285.51,285.78,285.32,285.65,1971
202403091230,285.99,286.23,285.98,286.16,2961
202403091231,286.56,286.99,286.51,286.69,2907
202403091232,287.29,287.41,287.26,287.3,1967
202403091233,287.64,287.91,287.63,287.77,1841
202403091234,288.25,288.5,288.19,288.32,1665
202403091235,288.95,289.17,288.82,289.0,1867
202403091236,289.26,289.65,289.12,289.41,1190
202403091237,289.74,289.94,289.7,289.84,2587
202403091238,290.14,290.18,290.02,290.09,1338
202403091239,290.54,290.87,290.38,290.69,2015
202403091240,290.81,290.91,290.73,290.77,985
202403091241,290.89,291.02,290.81,290.97,748
202403091242,290.84,290.93,290.78,290.79,791
202403091243,290.87,290.95,290.86,290.9,1001
202403091244,291.17,291.27,291.08,291.24,1003
202403091245,291.07,291.15,291.06,291.1,864
202403091246,291.17,291.28,291.12,291.17,789
202403091247,291.31,291.48,291.31,291.35,1059
202403091248,291.36,291.44,291.22,291.37,594
202403091249,291.29,291.44,291.16,291.26,924
202403091250,291.43,291.44,291.31,291.4,771
202403091251,291.28,291.34,291.13,291.25,874
202403091252,291.38,291.43,291.34,291.39,722
202403091253,291.38,291.5,291.33,291.43,977
202403091254,291.32,291.36,291.28,291.28,1083
202403091255,291.44,291.6,291.35,291.4,602
202403091256,291.28,291.48,291.27,291.3,691
202403091257,291.43,291.48,291.37,291.41,944
202403091258,291.27,291.48,291.19,291.3,651
202403091259,291.26,291.35,291.16,291.31,834
202403091300,291.39,291.39,291.25,291.37,676
202403091301,291.29,291.32,291.18,291.31,962
202403091302,291.2,291.25,291.1,291.16,969
202403091303,291.07,291.18,291.05,291.14,754
202403091304,291.1,291.18,291.09,291.13,833
202403091305,291.13,291.26,290.95,291.19,912
202403091306,291.66,291.9,291.54,291.81,1967
202403091307,292.64,292.9,292.61,292.75,1497
202403091308,293.25,293.58,293.19,293.49,1913
202403091309,293.96,294.2,293.9,294.12,1328
202403091310,295.02,295.12,294.89,295.05,1613
202403091311,295.68,295.93,295.66,295.75,2097
202403091312,296.26,296.76,296.2,296.52,2562
202403091313,296.97,297.18,296.89,297.11,2513
202403091314,297.63,298.01,297.53,297.79,1723
202403091315,298.17,298.53,298.15,298.42,1503
202403091316,298.86,299.17,298.82,299.03,2230
202403091317,299.48,299.8,299.45,299.69,1833
202403091318,300.49,300.73,300.45,300.63,1956
202403091319,300.85,301.0,300.83,300.98,2234
202403091320,301.46,301.87,301.31,301.76,2385
202403091321,302.12,302.3,302.12,302.29,2236
202403091322,303.08,303.49,302.91,303.39,1757
202403091323,304.03,304.9,303.96,304.24,2959
202403091324,304.53,304.95,304.35,304.44,1995
202403091325,304.11,304.2,304.06,304.09,916
202403091326,303.93,304.08,303.79,304.03,1025
202403091327,303.65,303.8,303.52,303.73,808
202403091328,303.71,303.85,303.67,303.79,690
202403091329,303.66,303.79,303.66,303.76,833
202403091330,303.83,303.85,303.79,303.82,1000
202403091331,303.82,303.83,303.75,303.8,904
202403091332,303.74,303.74,303.7,303.72,734
202403091333,303.56,303.67,303.54,303.64,969
202403091334,303.66,303.69,303.49,303.56,601
202403091335,303.38,303.49,303.26,303.3,620
202403091336,303.56,303.6,303.44,303.58,931
202403091337,303.92,303.95,303.86,303.91,430
202403091338,303.92,303.97,303.86,303.86,601
202403091339,303.95,303.98,303.88,303.9,640
202403091340,303.87,304.06,303.67,304.03,498
202403091341,303.99,304.03,303.91,303.99,894
202403091342,304.05,304.06,303.76,304.01,830
202403091343,303.96,304.09,303.87,304.04,532
202403091344,303.72,303.83,303.72,303.72,732
202403091345,303.46,303.52,303.3,303.44,1026
202403091346,303.61,303.66,303.5,303.56,904
202403091347,303.6,303.81,303.54,303.69,774
202403091348,303.76,303.85,303.65,303.74,625
202403091349,303.74,303.8,303.71,303.78,118
202403091350,304.17,304.22,303.99,304.14,730
202403091351,304.14,304.29,304.13,304.16,829
202403091352,304.37,304.38,304.25,304.34,1307
202403091353,304.4,304.41,304.29,304.39,680
202403091354,304.27,304.44,304.23,304.35,788
202403091355,304.64,304.71,304.56,304.61,1074
202403091356,304.78,304.82,304.69,304.78,601
202403091357,304.96,304.97,304.78,304.84,882
202403091358,304.7,304.83,304.61,304.77,737
202403091359,304.67,304.73,304.62,304.71,597
202403091400,304.29,304.42,303.94,304.02,1793
202403091401,303.54,303.6,303.33,303.37,1808
202403091402,303.15,303.18,302.84,303.03,2253
202403091403,302.73,302.79,302.19,302.24,1445
202403091404,301.81,301.93,301.58,301.6,1010
202403091405,300.97,300.98,300.67,300.81,1708
202403091406,300.43,300.5,300.12,300.27,2366
202403091407,299.86,299.94,299.47,299.48,2504
202403091408,298.97,299.19,298.58,298.66,1862
202403091409,298.13,298.3,297.77,297.91,2599
202403091410,297.21,297.29,297.0,297.06,1175
202403091411,296.82,296.89,296.32,296.52,2088
202403091412,295.78,295.78,295.3,295.43,2555
202403091413,295.02,295.21,294.82,294.93,2566
202403091414,294.56,294.57,294.33,294.41,2776
202403091415,294.75,294.77,294.64,294.7,1141
202403091416,295.06,295.06,294.98,295.0,915
202403091417,295.27,295.31,295.25,295.25,734
202403091418,295.23,295.37,295.21,295.23,810
202403091419,295.13,295.24,294.97,295.1,840
202403091420,295.18,295.23,295.15,295.18,811
202403091421,295.23,295.25,295.19,295.21,1141
202403091422,295.55,295.71,295.47,295.61,779
202403091423,295.78,295.79,295.7,295.75,661
202403091424,295.71,295.84,295.62,295.71,575
202403091425,295.84,295.89,295.68,295.82,503
202403091426,295.78,296.02,295.64,295.92,968
202403091427,295.84,296.1,295.61,295.79,939
202403091428,295.54,295.56,295.51,295.52,617
202403091429,295.56,295.74,295.53,295.64,519
202403091430,295.87,296.03,295.77,295.88,640
202403091431,295.87,295.99,295.83,295.86,835
202403091432,295.83,295.94,295.83,295.83,721
202403091433,295.72,295.86,295.66,295.75,1099
202403091434,295.75,295.95,295.67,295.72,767
202403091435,295.65,295.69,295.47,295.64,984
202403091436,295.67,295.76,295.55,295.68,844
202403091437,295.93,296.04,295.91,295.92,789
202403091438,296.08,296.32,296.01,296.05,599
